"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"77",77,77,NA,NA,NA,NA,0,"Alvarado, AGF","Alvarado, A. G. F.",5,"Could not be extracted",NA,NA,"0000-0002-0564-6092",NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"78",78,78,NA,NA,NA,NA,0,"Artavia-Leon, A","Artavia-Leon, A.",6,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"79",79,79,NA,NA,NA,NA,0,"Carrasquillo-Quintana, O","Carrasquillo-Quintana, O.",7,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"80",80,262,"Dierick, Diego",262,0.942857142857143,2,0,"Dierick, D","Dierick, D.",2,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"81",81,81,NA,NA,NA,NA,0,"Fernandez-Bou, AS","Fernandez-Bou, A. S.",1,"Could not be extracted",NA,"W-9673-2019","0000-0001-9947-0747",NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"82",82,82,NA,NA,NA,NA,0,"Harmon, TC","Harmon, T. C.",15,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"83",83,83,NA,NA,NA,NA,0,"Lachman, DA","Lachman, D. A.",8,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"84",84,173,"Oberbauer, S.",28,0.891666666666667,3,0,"Oberbauer, S","Oberbauer, S.",9,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"85",85,103,"Pinto-Tomas, A. A.",29,0.944444444444444,8,0,"Pinto-Tomas, AA","Pinto-Tomas, A. A.",10,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"86",86,86,NA,NA,NA,NA,0,"Rodriguez-Reyes, Y","Rodriguez-Reyes, Y.",11,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"87",87,892,"Rundel, Philip W.",892,0.863247863247863,2,0,"Rundel, P","Rundel, P.",12,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"88",88,354,"Schwendenmann, Luitgard",354,0.939130434782609,4,0,"Schwendenmann, L","Schwendenmann, L.",13,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"89",89,89,NA,NA,NA,NA,0,"Swanson, AC","Swanson, A. C.",3,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"90",90,90,NA,NA,NA,NA,0,"Zelikova, TJ","Zelikova, T. J.",14,"Could not be extracted",NA,NA,NA,NA,16,"The Role of the Ecosystem Engineer, the Leaf-Cutter Ant Atta cephalotes,
on Soil CO2 Dynamics in a Wet Tropical Rainforest","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","WOS:000460859100005","J",NA,"2019",NA,NA,NA,NA,NA,NA
"91",91,91,NA,NA,NA,NA,0,"Kamath, A","Kamath, A.",2,"Could not be extracted",NA,NA,NA,NA,17,"Ants Do Not Traverse the Silk of Adult Female Nephila clavipes
(Linnaeus) Webs","NEOTROPICAL ENTOMOLOGY","WOS:000451348200008","J",NA,"2018",NA,NA,NA,NA,NA,NA
"92",92,92,NA,NA,NA,NA,0,"Knowlton, ED","Knowlton, E. D.",1,"Could not be extracted",NA,NA,NA,NA,17,"Ants Do Not Traverse the Silk of Adult Female Nephila clavipes
(Linnaeus) Webs","NEOTROPICAL ENTOMOLOGY","WOS:000451348200008","J",NA,"2018",NA,NA,NA,NA,NA,NA
"93",93,93,NA,NA,NA,NA,0,"Boehlke, C","Boehlke, Chloe",2,"Could not be extracted",NA,NA,NA,NA,18,"Local preference encoded by complex signaling: mechanisms of mate
preference in the red-eyed treefrog (Agalychnis callidryas)","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","WOS:000449965100002","J",NA,"2018",NA,NA,NA,NA,NA,NA
"94",94,94,NA,NA,NA,NA,0,"Dudgeon, S","Dudgeon, Steven",5,"Could not be extracted",NA,NA,NA,NA,18,"Local preference encoded by complex signaling: mechanisms of mate
preference in the red-eyed treefrog (Agalychnis callidryas)","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","WOS:000449965100002","J",NA,"2018",NA,NA,NA,NA,NA,NA
"95",95,95,NA,NA,NA,NA,0,"Kaiser, K","Kaiser, Kristine",1,"Could not be extracted",NA,NA,NA,NA,18,"Local preference encoded by complex signaling: mechanisms of mate
preference in the red-eyed treefrog (Agalychnis callidryas)","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","WOS:000449965100002","J",NA,"2018",NA,NA,NA,NA,NA,NA
"96",96,96,NA,NA,NA,NA,0,"Navarro-Perez, E","Navarro-Perez, Edauri",3,"Could not be extracted",NA,NA,NA,NA,18,"Local preference encoded by complex signaling: mechanisms of mate
preference in the red-eyed treefrog (Agalychnis callidryas)","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","WOS:000449965100002","J",NA,"2018",NA,NA,NA,NA,NA,NA
"97",97,97,NA,NA,NA,NA,0,"Robertson, JM","Robertson, Jeanne M.",6,"Could not be extracted",NA,NA,NA,NA,18,"Local preference encoded by complex signaling: mechanisms of mate
preference in the red-eyed treefrog (Agalychnis callidryas)","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","WOS:000449965100002","J",NA,"2018",NA,NA,NA,NA,NA,NA
"98",98,98,NA,NA,NA,NA,0,"Vega, A","Vega, Andres",4,"Could not be extracted",NA,NA,NA,NA,18,"Local preference encoded by complex signaling: mechanisms of mate
preference in the red-eyed treefrog (Agalychnis callidryas)","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY","WOS:000449965100002","J",NA,"2018",NA,NA,NA,NA,NA,NA
"99",99,99,NA,NA,NA,NA,0,"Abarca, JG","Abarca, Juan G.",1,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"100",100,100,NA,NA,NA,NA,0,"Kerbys, J","Kerbys, Jacob",6,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"101",101,101,NA,NA,NA,NA,0,"McKenzie, VJ","McKenzie, Valerie J.",7,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"102",102,102,NA,NA,NA,NA,0,"Murillo-Cruz, C","Murillo-Cruz, Catalina",8,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"103",103,103,NA,NA,NA,NA,0,"Pinto-Tomas, AA","Pinto-Tomas, Adrian A.",9,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"104",104,104,NA,NA,NA,NA,0,"Vargas, G","Vargas, Gabriel",2,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"105",105,477,NA,NA,NA,NA,0,"Whitfield, SM","Whitfield, Steven M.",4,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"106",106,106,NA,NA,NA,NA,0,"Woodhams, DC","Woodhams, Douglas C.",5,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"107",107,107,NA,NA,NA,NA,0,"Zuniga, I","Zuniga, Ibrahim",3,"Could not be extracted",NA,NA,NA,NA,19,"Assessment of Bacterial Communities Associated With the Skin of Costa
Rican Amphibians at La Selva Biological Station","FRONTIERS IN MICROBIOLOGY","WOS:000443430000001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"108",108,488,"Hespenheide, Henry A.",488,0.966013071895425,6,0,"Hespenheide, H","Hespenheide, Henry",1,"Could not be extracted",NA,NA,NA,NA,20,"A Review of Philenis Champion, 1906 (Coleoptera: Curculionidae:
Conoderinae), with Descriptions of New Species from Central and South
America","DIVERSITY-BASEL","WOS:000448402500036","J",NA,"2018",NA,NA,NA,NA,NA,NA
"109",109,109,NA,NA,NA,NA,0,"Clark, DA","Clark, Deborah A.",1,"Could not be extracted",NA,NA,"0000-0002-4000-4925",NA,21,"Three decades of annual growth, mortality, physical condition, and
microsite for ten tropical rainforest tree species","ECOLOGY","WOS:000440407500022","J",NA,"2018",NA,NA,NA,NA,NA,NA
"110",110,109,NA,NA,NA,NA,0,"Clark, DB","Clark, David B.",2,"Could not be extracted",NA,NA,NA,NA,21,"Three decades of annual growth, mortality, physical condition, and
microsite for ten tropical rainforest tree species","ECOLOGY","WOS:000440407500022","J",NA,"2018",NA,NA,NA,NA,NA,NA
"111",111,111,NA,NA,NA,NA,0,"Letcher, SG","Letcher, Susan G.",3,"Could not be extracted",NA,NA,"0000-0002-9475-7674",NA,21,"Three decades of annual growth, mortality, physical condition, and
microsite for ten tropical rainforest tree species","ECOLOGY","WOS:000440407500022","J",NA,"2018",NA,NA,NA,NA,NA,NA
"112",112,112,NA,NA,NA,NA,0,"Dyer, LA","Dyer, Lee A.",3,"Could not be extracted",NA,NA,NA,NA,22,"Across Multiple Species, Phytochemical Diversity and Herbivore Diet
Breadth Have Cascading Effects on Herbivore Immunity and Parasitism in a
Tropical Model System","FRONTIERS IN PLANT SCIENCE","WOS:000434776100001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"113",113,113,NA,NA,NA,NA,0,"Hurtado, PJ","Hurtado, Paul J.",4,"Could not be extracted",NA,NA,"0000-0002-8499-5986",NA,22,"Across Multiple Species, Phytochemical Diversity and Herbivore Diet
Breadth Have Cascading Effects on Herbivore Immunity and Parasitism in a
Tropical Model System","FRONTIERS IN PLANT SCIENCE","WOS:000434776100001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"114",114,114,NA,NA,NA,NA,0,"Richards, LA","Richards, Lora A.",2,"Could not be extracted",NA,NA,NA,NA,22,"Across Multiple Species, Phytochemical Diversity and Herbivore Diet
Breadth Have Cascading Effects on Herbivore Immunity and Parasitism in a
Tropical Model System","FRONTIERS IN PLANT SCIENCE","WOS:000434776100001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"115",115,115,NA,NA,NA,NA,0,"Slinn, HL","Slinn, Heather L.",1,"Could not be extracted",NA,NA,NA,NA,22,"Across Multiple Species, Phytochemical Diversity and Herbivore Diet
Breadth Have Cascading Effects on Herbivore Immunity and Parasitism in a
Tropical Model System","FRONTIERS IN PLANT SCIENCE","WOS:000434776100001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"116",116,116,NA,NA,NA,NA,0,"Smilanich, AM","Smilanich, Angela M.",5,"Could not be extracted",NA,NA,NA,NA,22,"Across Multiple Species, Phytochemical Diversity and Herbivore Diet
Breadth Have Cascading Effects on Herbivore Immunity and Parasitism in a
Tropical Model System","FRONTIERS IN PLANT SCIENCE","WOS:000434776100001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"117",117,357,"Fernandez Otarola, Mauricio",357,1,5,0,"Otarola, MF","Fernandez Otarola, Mauricio",3,"Could not be extracted",NA,NA,NA,NA,23,"Ecological networks between tent-roosting bats (Phyllostomidae:
Stenodermatinae) and the plants used in a Neotropical rainforest","ACTA CHIROPTEROLOGICA","WOS:000443624700010","J",NA,"2018",NA,NA,NA,NA,NA,NA
"118",118,118,NA,NA,NA,NA,0,"Rodriguez-Herrera, B","Rodriguez-Herrera, Bernal",1,"Could not be extracted",NA,NA,NA,NA,23,"Ecological networks between tent-roosting bats (Phyllostomidae:
Stenodermatinae) and the plants used in a Neotropical rainforest","ACTA CHIROPTEROLOGICA","WOS:000443624700010","J",NA,"2018",NA,NA,NA,NA,NA,NA
"119",119,119,NA,NA,NA,NA,0,"Rodriguez, ME","Rodriguez, Melissa E.",2,"Could not be extracted",NA,NA,NA,NA,23,"Ecological networks between tent-roosting bats (Phyllostomidae:
Stenodermatinae) and the plants used in a Neotropical rainforest","ACTA CHIROPTEROLOGICA","WOS:000443624700010","J",NA,"2018",NA,NA,NA,NA,NA,NA
"120",120,120,NA,NA,NA,NA,0,"Chavarria-Pizarro, L","Chavarria-Pizarro, L.",1,"Could not be extracted",NA,NA,NA,NA,24,"Neotropical Swarm-Founding Wasps (Vespidae: Polistinae: Epiponini)
Accept Expelled Queens in Case of Queen Loss","SOCIOBIOLOGY","WOS:000442752800029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"121",121,121,NA,NA,NA,NA,0,"Noll, FB","Noll, F. B.",3,"Could not be extracted",NA,NA,NA,NA,24,"Neotropical Swarm-Founding Wasps (Vespidae: Polistinae: Epiponini)
Accept Expelled Queens in Case of Queen Loss","SOCIOBIOLOGY","WOS:000442752800029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"122",122,122,NA,NA,NA,NA,0,"Silva, M","Silva, M.",2,"Could not be extracted",NA,NA,NA,NA,24,"Neotropical Swarm-Founding Wasps (Vespidae: Polistinae: Epiponini)
Accept Expelled Queens in Case of Queen Loss","SOCIOBIOLOGY","WOS:000442752800029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"123",123,123,NA,NA,NA,NA,0,"Hawkes, CV","Hawkes, Christine V.",3,"Could not be extracted",NA,NA,NA,NA,25,"Tropical Tree Species Effects on Soil pH and Biotic Factors and the
Consequences for Macroaggregate Dynamics","FORESTS","WOS:000434856800028","J",NA,"2018",NA,NA,NA,NA,NA,NA
"124",124,124,NA,NA,NA,NA,0,"Kivlin, SN","Kivlin, Stephanie N.",2,"Could not be extracted",NA,NA,NA,NA,25,"Tropical Tree Species Effects on Soil pH and Biotic Factors and the
Consequences for Macroaggregate Dynamics","FORESTS","WOS:000434856800028","J",NA,"2018",NA,NA,NA,NA,NA,NA
"125",125,125,NA,NA,NA,NA,0,"Russell, AE","Russell, Ann E.",1,"Could not be extracted",NA,"F-3153-2017","0000-0001-5410-3361",NA,25,"Tropical Tree Species Effects on Soil pH and Biotic Factors and the
Consequences for Macroaggregate Dynamics","FORESTS","WOS:000434856800028","J",NA,"2018",NA,NA,NA,NA,NA,NA
"126",126,126,NA,NA,NA,NA,0,"Bruckner, A","Brueckner, Adrian",2,"Could not be extracted",NA,NA,NA,NA,26,"Chemical and behavioral integration of army ant-associated rove beetles
- a comparison between specialists and generalists","FRONTIERS IN ZOOLOGY","WOS:000427726200001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"127",127,127,NA,NA,NA,NA,0,"Burke, G","Burke, Griffin",4,"Could not be extracted",NA,NA,NA,NA,26,"Chemical and behavioral integration of army ant-associated rove beetles
- a comparison between specialists and generalists","FRONTIERS IN ZOOLOGY","WOS:000427726200001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"128",128,69,NA,NA,NA,NA,0,"Kronauer, DJC","Kronauer, Daniel J. C.",6,"Could not be extracted",NA,NA,NA,NA,26,"Chemical and behavioral integration of army ant-associated rove beetles
- a comparison between specialists and generalists","FRONTIERS IN ZOOLOGY","WOS:000427726200001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"129",129,201,"Maruyama, Munetoshi",201,1,3,0,"Maruyama, M","Maruyama, Munetoshi",3,"Could not be extracted",NA,NA,NA,NA,26,"Chemical and behavioral integration of army ant-associated rove beetles
- a comparison between specialists and generalists","FRONTIERS IN ZOOLOGY","WOS:000427726200001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"130",130,130,"von Beeren, Christoph",187,1,3,0,"von Beeren, C","von Beeren, Christoph",1,"Could not be extracted",NA,NA,NA,NA,26,"Chemical and behavioral integration of army ant-associated rove beetles
- a comparison between specialists and generalists","FRONTIERS IN ZOOLOGY","WOS:000427726200001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"131",131,131,NA,NA,NA,NA,0,"Wieschollek, J","Wieschollek, Jana",5,"Could not be extracted",NA,NA,NA,NA,26,"Chemical and behavioral integration of army ant-associated rove beetles
- a comparison between specialists and generalists","FRONTIERS IN ZOOLOGY","WOS:000427726200001","J",NA,"2018",NA,NA,NA,NA,NA,NA
"132",132,403,"Esquivel, Alejandro",403,1,3,0,"Esquivel, A","Esquivel, Alejandro",3,"Could not be extracted",NA,NA,NA,NA,27,"Detection, ultrastructure and phylogeny of Sclerorhabditis neotropicalis
(Nematoda: Rhabditidae) nematodes associated with the Azteca
ant-Cecropia tree symbiosis","REVISTA DE BIOLOGIA TROPICAL","WOS:000425323900029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"133",133,969,"Hanson, Paul",969,1,2,0,"Hanson, P","Hanson, Paul",4,"Could not be extracted",NA,NA,NA,NA,27,"Detection, ultrastructure and phylogeny of Sclerorhabditis neotropicalis
(Nematoda: Rhabditidae) nematodes associated with the Azteca
ant-Cecropia tree symbiosis","REVISTA DE BIOLOGIA TROPICAL","WOS:000425323900029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"134",134,134,NA,NA,NA,NA,0,"Mora-Pineda, G","Mora-Pineda, Geovanny",2,"Could not be extracted",NA,NA,NA,NA,27,"Detection, ultrastructure and phylogeny of Sclerorhabditis neotropicalis
(Nematoda: Rhabditidae) nematodes associated with the Azteca
ant-Cecropia tree symbiosis","REVISTA DE BIOLOGIA TROPICAL","WOS:000425323900029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"135",135,135,NA,NA,NA,NA,0,"Morera, J","Morera, Jessica",1,"Could not be extracted",NA,NA,NA,NA,27,"Detection, ultrastructure and phylogeny of Sclerorhabditis neotropicalis
(Nematoda: Rhabditidae) nematodes associated with the Azteca
ant-Cecropia tree symbiosis","REVISTA DE BIOLOGIA TROPICAL","WOS:000425323900029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"136",136,103,NA,NA,NA,NA,0,"Pinto-Tomas, AA","Pinto-Tomas, Adrian A.",5,"Could not be extracted",NA,NA,NA,NA,27,"Detection, ultrastructure and phylogeny of Sclerorhabditis neotropicalis
(Nematoda: Rhabditidae) nematodes associated with the Azteca
ant-Cecropia tree symbiosis","REVISTA DE BIOLOGIA TROPICAL","WOS:000425323900029","J",NA,"2018",NA,NA,NA,NA,NA,NA
"137",137,140,"Folt, Brian",140,1,2,0,"Folt, B","Folt, Brian",2,"Could not be extracted",NA,NA,NA,NA,28,"Community assembly of glass frogs (Centrolenidae) in a Neotropical wet
forest: a test of the river zonation hypothesis","JOURNAL OF TROPICAL ECOLOGY","WOS:000430257700003","J",NA,"2018",NA,NA,NA,NA,NA,NA
"138",138,138,NA,NA,NA,NA,0,"Rivera, N","Rivera, Nelson",1,"Could not be extracted",NA,NA,NA,NA,28,"Community assembly of glass frogs (Centrolenidae) in a Neotropical wet
forest: a test of the river zonation hypothesis","JOURNAL OF TROPICAL ECOLOGY","WOS:000430257700003","J",NA,"2018",NA,NA,NA,NA,NA,NA
"139",139,139,NA,NA,NA,NA,0,"Donnelly, MA","Donnelly, Maureen A.",2,"Could not be extracted",NA,NA,NA,NA,29,"Spatial patterns of the frog Oophaga pumilio in a plantation system are
consistent with conspecific attraction","ECOLOGY AND EVOLUTION","WOS:000426725900042","J",NA,"2018",NA,NA,NA,NA,NA,NA
"140",140,140,"Folt, Brian",157,1,2,0,"Folt, B","Folt, Brian",1,"Could not be extracted",NA,NA,NA,NA,29,"Spatial patterns of the frog Oophaga pumilio in a plantation system are
consistent with conspecific attraction","ECOLOGY AND EVOLUTION","WOS:000426725900042","J",NA,"2018",NA,NA,NA,NA,NA,NA
"141",141,466,"Guyer, Craig",466,1,2,0,"Guyer, C","Guyer, Craig",3,"Could not be extracted",NA,NA,NA,NA,29,"Spatial patterns of the frog Oophaga pumilio in a plantation system are
consistent with conspecific attraction","ECOLOGY AND EVOLUTION","WOS:000426725900042","J",NA,"2018",NA,NA,NA,NA,NA,NA
"142",142,142,NA,NA,NA,NA,0,"Becknell, JM","Becknell, Justin M.",1,"Could not be extracted",NA,NA,NA,NA,30,"Chronosequence predictions are robust in a Neotropical secondary forest,
but plots miss the mark","GLOBAL CHANGE BIOLOGY","WOS:000425396700008","J",NA,"2018",NA,NA,NA,NA,NA,NA
"143",143,551,"Blair, J. B.",707,0.927272727272727,4,1,"Blair, JB","Blair, James B.",6,"Could not be extracted",NA,NA,NA,NA,30,"Chronosequence predictions are robust in a Neotropical secondary forest,
but plots miss the mark","GLOBAL CHANGE BIOLOGY","WOS:000425396700008","J",NA,"2018",NA,NA,NA,NA,NA,NA
"144",144,303,NA,NA,NA,NA,0,"Chazdon, RL","Chazdon, Robin L.",4,"Could not be extracted",NA,NA,NA,NA,30,"Chronosequence predictions are robust in a Neotropical secondary forest,
but plots miss the mark","GLOBAL CHANGE BIOLOGY","WOS:000425396700008","J",NA,"2018",NA,NA,NA,NA,NA,NA
"145",145,145,NA,NA,NA,NA,0,"Hancock, S","Hancock, Steven",3,"Could not be extracted",NA,NA,NA,NA,30,"Chronosequence predictions are robust in a Neotropical secondary forest,
but plots miss the mark","GLOBAL CHANGE BIOLOGY","WOS:000425396700008","J",NA,"2018",NA,NA,NA,NA,NA,NA
"146",146,146,NA,NA,NA,NA,0,"Hofton, MA","Hofton, Michelle A.",5,"Could not be extracted",NA,"A-1186-2019",NA,NA,30,"Chronosequence predictions are robust in a Neotropical secondary forest,
but plots miss the mark","GLOBAL CHANGE BIOLOGY","WOS:000425396700008","J",NA,"2018",NA,NA,NA,NA,NA,NA
