"","authorID","AU","AF","groupID","match_name","matchID","similarity","confidence","university","department","postal_code","country","address","RP_address","RI","OI","EM","UT","author_order","refID","PT","PY","PU"
"1498",1498,"ZOU, XM","ZOU, XM",1304,"Zou, XM",1304,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992HB32200015",1,485,"J","1992",NA
"1304",1304,"Zou, XM","Zou, XM",1304,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-9023-3067",NA,"WOS:000083518800008",4,391,"J","1999",NA
"1313",1313,"Zou, X","Zou, X",1304,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-9023-3067",NA,"WOS:000082408300008",3,393,"J","1999",NA
"1302",1302,"Crossley, DA","Crossley, DA",1310,"Crossley, DA",1310,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000083518800008",3,391,"J","1999",NA
"1310",1310,"Crossley, DA","Crossley, DA",1310,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000082408300008",4,393,"J","1999",NA
"1303",1303,"Heneghan, L","Heneghan, L",1312,"Heneghan, L",1312,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000083518800008",1,391,"J","1999",NA
"1312",1312,"Heneghan, L","Heneghan, L",1312,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000082408300008",1,393,"J","1999",NA
"1076",1076,"Tschapka, M","Tschapka, M",1315,"Tschapka, M",1315,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000221567900002",1,308,"J","2004",NA
"1315",1315,"Tschapka, M","Tschapka, M",1315,"Tschapka, M",1320,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000083606600010",1,394,"J","1999",NA
"1320",1320,"Tschapka, M","Tschapka, M",1315,"Tschapka, M",1076,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000082342100002",1,397,"J","1999",NA
"1284",1284,"von Helversen, O","von Helversen, O",1316,"von Helversen, O",1316,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000086153900004",1,384,"J","2000",NA
"1316",1316,"von Helversen, O","von Helversen, O",1316,"von Helversen, O",1321,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000083606600010",2,394,"J","1999",NA
"1321",1321,"von Helversen, O","von Helversen, O",1316,"von Helversen, O",1284,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000082342100002",2,397,"J","1999",NA
"18",18,"Jordal, BH","Jordal, Bjarte H.",1344,"Jordal, BH",1344,0.923076923076923,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000475289900001",1,4,"J","2019",NA
"1344",1344,"Jordal, BH","Jordal, BH",1344,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000078824100023",1,411,"J","1998",NA
"1039",1039,"Wetterer, JK","Wetterer, JK",1351,"Wetterer, JK",1351,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000233224900005",1,297,"J","2005",NA
"1351",1351,"Wetterer, JK","Wetterer, JK",1351,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000074884800007",1,414,"J","1998",NA
"1323",1323,"Haggar, J","Haggar, J",1365,"Haggar, J",1365,1,0,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000079567800003",4,398,"J","1999",NA
"1365",1365,"Haggar, J","Haggar, J",1365,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1997YG71600006",1,419,"J","1997",NA
"1444",1444,"STONER, KE","STONER, KE",1389,"Stoner, KE",1389,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994PK38400013",1,455,"J","1994",NA
"1389",1389,"Stoner, KE","Stoner, KE",1389,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-1510-2015","0000-0002-9964-1697",NA,"WOS:A1996UK80100032",1,431,"J","1996",NA
"1395",1395,"Stoner, KE","Stoner, KE",1389,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"E-1510-2015","0000-0002-9964-1697",NA,"WOS:A1996TU42000001",1,434,"J","1996",NA
"921",921,"Lieberman, D","Lieberman, Diana",1391,"Lieberman, D",1391,0.95,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000244743800003",2,253,"J","2007",NA
"1424",1424,"LIEBERMAN, D","LIEBERMAN, D",1391,"Lieberman, Diana",921,0.95,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RA99000001",2,448,"J","1995",NA
"1514",1514,"LIEBERMAN, D","LIEBERMAN, D",1391,"Lieberman, Diana",921,0.95,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987L120500006",1,498,"J","1987",NA
"1521",1521,"LIEBERMAN, D","LIEBERMAN, D",1391,"Lieberman, Diana",921,0.95,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987Q502100003",3,501,"J","1987",NA
"1391",1391,"Lieberman, D","Lieberman, D",1391,"LIEBERMAN, D",1424,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996UH36300001",1,432,"J","1996",NA
"922",922,"Lieberman, M","Lieberman, Milton",1392,"Lieberman, M",1392,0.941176470588235,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000244743800003",1,253,"J","2007",NA
"1425",1425,"LIEBERMAN, M","LIEBERMAN, M",1392,"Lieberman, Milton",922,0.941176470588235,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RA99000001",1,448,"J","1995",NA
"1515",1515,"LIEBERMAN, M","LIEBERMAN, M",1392,"Lieberman, Milton",922,0.941176470588235,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987L120500006",2,498,"J","1987",NA
"1522",1522,"LIEBERMAN, M","LIEBERMAN, M",1392,"Lieberman, Milton",922,0.941176470588235,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987Q502100003",4,501,"J","1987",NA
"1392",1392,"Lieberman, M","Lieberman, M",1392,"LIEBERMAN, M",1425,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996UH36300001",2,432,"J","1996",NA
"620",620,"King, DA","King, David A.",1399,"King, DA",1399,0.92,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000296208500002",1,163,"J","2011",NA
"1505",1505,"KING, DA","KING, DA",1399,"King, David A.",620,0.92,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991LE77900008",1,491,"J","1991",NA
"1399",1399,"King, DA","King, DA",1399,"KING, DA",1505,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996TV26500003",1,437,"J","1996",NA
"361",361,"Sork, VL","Sork, Victoria L.",1402,"Sork, VL",1402,0.843589743589744,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000339301800003",5,95,"J","2014",NA
"1410",1410,"SORK, VL","SORK, VL",1402,"Sork, Victoria L.",361,0.843589743589744,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TF10800010",2,440,"J","1995",NA
"1402",1402,"Sork, VL","Sork, VL",1402,"SORK, VL",1410,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TL47600011",2,438,"J","1995",NA
"1400",1400,"Graham, C","Graham, C",1407,"GRAHAM, C",1407,1,0,NA,NA,NA,NA,"Could not be extracted",NA,"A-9560-2011","0000-0001-9267-7948",NA,"WOS:A1995TL47600011",3,438,"J","1995",NA
"1407",1407,"GRAHAM, C","GRAHAM, C",1407,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TF10800010",4,440,"J","1995",NA
"12",12,"Denslow, JS","Denslow, Julie S.",1412,"DENSLOW, JS",1412,0.938461538461538,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000486953500001",1,2,"J","2019",NA
"1464",1464,"DENSLOW, JS","DENSLOW, JS",1412,"Denslow, Julie S.",12,0.938461538461538,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993LV24200014",2,467,"J","1993",NA
"1518",1518,"DENSLOW, JS","DENSLOW, JS",1412,"Denslow, Julie S.",12,0.938461538461538,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987J378900011",2,500,"J","1987",NA
"1412",1412,"DENSLOW, JS","DENSLOW, JS",1412,"DENSLOW, JS",1464,1,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TF37500012",1,442,"J","1995",NA
"1382",1382,"Boinski, S","Boinski, S",1413,"BOINSKI, S",1413,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996VP78000004",1,429,"J","1996",NA
"1413",1413,"BOINSKI, S","BOINSKI, S",1413,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TH73100005",1,443,"J","1995",NA
"1383",1383,"Campbell, AF","Campbell, AF",1414,"CAMPBELL, AF",1414,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996VP78000004",2,429,"J","1996",NA
"1414",1414,"CAMPBELL, AF","CAMPBELL, AF",1414,"CAMPBELL, AF",1453,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TH73100005",2,443,"J","1995",NA
"1453",1453,"CAMPBELL, AF","CAMPBELL, AF",1414,"Campbell, AF",1383,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994NB97200005",1,461,"J","1994",NA
"1135",1135,"Sanford, RL","Sanford, RL",1416,"SANFORD, RL",1416,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0003-2391-9231",NA,"WOS:000186644700014",2,328,"J","2003",NA
"1416",1416,"SANFORD, RL","SANFORD, RL",1416,"SANFORD, RL",1441,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RP28600030",2,444,"J","1995",NA
"1441",1441,"SANFORD, RL","SANFORD, RL",1416,"Sanford, RL",1135,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994PZ75500002",4,453,"J","1994",NA
"1480",1480,"SANFORD, RL","SANFORD, RL",1416,"Sanford, RL",1135,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JP92800001",2,475,"J","1992",NA
"1496",1496,"SANFORD, RL","SANFORD, RL",1416,"Sanford, RL",1135,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992HB32200015",3,485,"J","1992",NA
"1394",1394,"Butterfield, RP","Butterfield, RP",1417,"BUTTERFIELD, RP",1417,1,5,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996UF88500015",1,433,"J","1996",NA
"1417",1417,"BUTTERFIELD, RP","BUTTERFIELD, RP",1417,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RQ45800012",1,445,"J","1995",NA
"1390",1390,"Hartshorn, GS","Hartshorn, GS",1423,"HARTSHORN, GS",1423,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996UH36300001",4,432,"J","1996",NA
"1423",1423,"HARTSHORN, GS","HARTSHORN, GS",1423,"HARTSHORN, GS",1520,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RA99000001",4,448,"J","1995",NA
"1520",1520,"HARTSHORN, GS","HARTSHORN, GS",1423,"Hartshorn, GS",1390,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987Q502100003",2,501,"J","1987",NA
"1393",1393,"Peralta, R","Peralta, R",1426,"PERALTA, R",1426,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996UH36300001",3,432,"J","1996",NA
"1426",1426,"PERALTA, R","PERALTA, R",1426,"PERALTA, R",1523,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RA99000001",3,448,"J","1995",NA
"1523",1523,"PERALTA, R","PERALTA, R",1426,"Peralta, R",1393,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987Q502100003",1,501,"J","1987",NA
"1364",1364,"Fisher, R","Fisher, R",1434,"Fisher, R. F.",897,0.930555555555555,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1997YG71600006",3,419,"J","1997",NA
"897",897,"Fisher, RF","Fisher, R. F.",1434,"FISHER, RF",1434,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000248103200035",4,248,"J","2007",NA
"1434",1434,"FISHER, RF","FISHER, RF",1434,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994QC19900014",2,451,"J","1994",NA
"452",452,"Ryan, MG","Ryan, Michael G.",1440,"RYAN, MG",1440,0.85,3,NA,NA,NA,NA,"Could not be extracted",NA,"A-9805-2008","0000-0002-2500-6738",NA,"WOS:000321087700011",5,118,"J","2013",NA
"1440",1440,"RYAN, MG","RYAN, MG",1440,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994PZ75500002",1,453,"J","1994",NA
"1387",1387,"Rich, PM","Rich, PM",1457,"RICH, PM",1457,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1996UL40500004",3,430,"J","1996",NA
"1457",1457,"RICH, PM","RICH, PM",1457,"RICH, PM",1472,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993MQ92100003",3,462,"J","1993",NA
"1472",1472,"RICH, PM","RICH, PM",1457,"Rich, PM",1387,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993LK27900006",1,469,"J","1993",NA
"1452",1452,"BYRNE, MM","BYRNE, MM",1467,"BYRNE, MM",1467,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994NE09100008",1,460,"J","1994",NA
"1467",1467,"BYRNE, MM","BYRNE, MM",1467,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993LV24200020",2,468,"J","1993",NA
"358",358,"Braker, E","Braker, Elizabeth",1473,"BRAKER, E",1473,0.837908496732026,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000339301800003",4,95,"J","2014",NA
"1507",1507,"BRAKER, E","BRAKER, E",1473,"Braker, Elizabeth",358,0.837908496732026,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991FD58800005",1,493,"J","1991",NA
"1473",1473,"BRAKER, E","BRAKER, E",1473,"BRAKER, E",1507,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993LP12500004",1,470,"J","1993",NA
"687",687,"Gonzalez, E","Gonzalez, Eugenio",1477,"GONZALEZ, E",1477,0.929411764705882,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000278865200015",5,182,"J","2010",NA
"1489",1489,"GONZALEZ, E","GONZALEZ, E",1477,"Gonzalez, Eugenio",687,0.929411764705882,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JD63400019",1,481,"J","1992",NA
"1506",1506,"GONZALEZ, E","GONZALEZ, E",1477,"Gonzalez, Eugenio",687,0.929411764705882,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991HE85800008",1,492,"J","1991",NA
"1477",1477,"GONZALEZ, E","GONZALEZ, E",1477,"GONZALEZ, E",1489,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993KU75300020",1,473,"J","1993",NA
"1411",1411,"STILES, FG","STILES, FG",1484,"STILES, FG",1484,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995TJ71900001",1,441,"J","1995",NA
"1484",1484,"STILES, FG","STILES, FG",1484,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JE98400020",1,478,"J","1992",NA
"1140",1140,"Kang, H","Kang, H",1487,"KANG, H",1487,1,0,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0003-3476-4570",NA,"WOS:000183710400005",1,330,"J","2003",NA
"1487",1487,"KANG, H","KANG, H",1487,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JJ70000014",1,479,"J","1992",NA
"1488",1488,"MEMMOTT, J","MEMMOTT, J",1502,"MEMMOTT, J",1502,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JU51000002",1,480,"J","1992",NA
"1502",1502,"MEMMOTT, J","MEMMOTT, J",1502,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991GQ09800003",1,489,"J","1991",NA
"1468",1468,"LEVEY, DJ","LEVEY, DJ",1511,"LEVEY, DJ",1511,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993LV24200020",1,468,"J","1993",NA
"1511",1511,"LEVEY, DJ","LEVEY, DJ",1511,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991GP20700011",2,495,"J","1991",NA
"1462",1462,"VANDERMEER, J","VANDERMEER, J",1512,"VANDERMEER, J",1512,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1993MB69400008",2,466,"J","1993",NA
"1512",1512,"VANDERMEER, J","VANDERMEER, J",1512,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1990EV64000002",1,496,"J","1990",NA
"1494",1494,"GRAYUM, MH","GRAYUM, MH",1517,"GRAYUM, MH",1517,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992HC68800005",3,484,"J","1992",NA
"1517",1517,"GRAYUM, MH","GRAYUM, MH",1517,"GRAYUM, MH",1529,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987M413300001",1,499,"J","1987",NA
"1529",1529,"GRAYUM, MH","GRAYUM, MH",1517,"GRAYUM, MH",1494,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1982PZ82000012",2,504,"J","1982",NA
"991",991,"Vitousek, PM","Vitousek, PM",1519,"VITOUSEK, PM",1519,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000236289600008",3,278,"J","2006",NA
"1519",1519,"VITOUSEK, PM","VITOUSEK, PM",1519,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1987J378900011",1,500,"J","1987",NA
