"","authorID","university","postal_code","country","lat","lon","groupID","author_order","address","department","RP_address","RI","OI","UT","refID"
"7058",7058,"boston univ","02215","usa",42.370567,-71.026964,7058,1,"Boston Univ, Dept Biol, Boston, MA 02215 USA.","dept biol","estn biol donana, avda amer vespucio s-n, e-41092 seville, spain.","F-8226-2014","0000-0003-0094-8195","WOS:000318291900014",790
"7059",7059,"boston univ","02215","usa",42.370567,-71.026964,815,2,"Boston Univ, Dept Biol, Boston, MA 02215 USA.","dept biol",NA,NA,"0000-0002-7804-800X","WOS:000318291900014",790
"7060",7060,"us forest serv","96720","usa",19.564519,-155.26203,629,3,"US Forest Serv, Inst Pacific Isl Forestry, USDA, Hilo, HI 96720 USA.","usda",NA,NA,NA,"WOS:000317018300013",791
"7061",7061,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,879,1,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst","smithsonian trop res inst, apartado postal 0843-03092, balboa, panama.","L-3549-2016","0000-0002-1219-7344","WOS:000317018300013",791
"7062",7062,"clemson univ","29634","usa",34.681567,-82.815832,631,2,"Clemson Univ, Dept Biol Sci, Clemson, SC 29634 USA.","dept biol sci",NA,NA,NA,"WOS:000317018300013",791
"7063",7063,"univ illinois","61801","usa",40.108966,-88.211024,3348,2,"Univ Illinois, Dept Plant Biol, Urbana, IL 61801 USA.","dept plant biol",NA,NA,NA,"WOS:000319069600007",792
"7064",7064,"univ illinois","61801","usa",40.108966,-88.211024,2935,1,"Univ Illinois, Dept Plant Biol, Urbana, IL 61801 USA.","dept plant biol","univ illinois, dept plant biol, 265 morrill hall 505 south goodwin ave, urbana, il 61801 usa.",NA,"0000-0003-1354-1247","WOS:000319069600007",792
"7065",7065,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,756,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000317133800021",793
"7066",7066,"univ calgary"," t2n 1n4","canada",53.9225,-111.0585,7066,1,"Univ Calgary, Dept Biol Sci, Calgary, AB T2N 1N4, Canada.","dept biol sci","univ calgary, dept biol sci, 2500 univ dr 1 nw, calgary, ab t2n 1n4, canada.",NA,NA,"WOS:000317133800021",793
"7067",7067,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,7067,1,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000317306000012",794
"7068",7068,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,2292,3,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst","smithsonian trop res inst, pob 0843-03092, balboa, ancon, panama.",NA,NA,"WOS:000317306000012",794
"7069",7069,"univ calif berkeley","94720","usa",37.860576,-122.29673,7069,2,"Univ Calif Berkeley, Dept Integrat Biol, Berkeley, CA 94720 USA.","dept integrat biol",NA,"M-4523-2013","0000-0002-4423-8729","WOS:000317306000012",794
"7070",7070,"univ copenhagen","2100","denmark",55.6777,12.5709,4416,5,"Univ Copenhagen, Dept Biol, Ctr Social Evolut, DK-2100 Copenhagen, Denmark.","dept biol",NA,"M-2785-2014","0000-0002-3598-1609","WOS:000316797200014",795
"7071",7071,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,7071,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000316797200014",795
"7072",7072,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,4417,1,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst","inst invest cient & serv alta tecnol, edificio 219, panama city, panama.",NA,NA,"WOS:000316797200014",795
"7073",7073,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,7073,3,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000316797200014",795
"7074",7074,"univ copenhagen","2100","denmark",55.6777,12.5709,5247,4,"Univ Copenhagen, Dept Biol, Ctr Social Evolut, DK-2100 Copenhagen, Denmark.","dept biol",NA,"B-2916-2009","0000-0002-0462-6794","WOS:000316797200014",795
"7075",7075,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,5248,6,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000316797200014",795
"7076",7076,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,1163,1,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst","smithsonian trop res inst, apartado postal 0843-03092, balboa, ancon, panama.",NA,NA,"WOS:000316797200001",796
"7077",7077,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,241,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,"0000-0002-3526-9021","WOS:000316797200001",796
"7078",7078,"univ nottingham","le12 5rd","england",52.7692871,-1.2233495,8239,2,"Univ Nottingham, Sch Biosci, Loughborough LE12 5RD, Leics, England.","sch biosci",NA,NA,NA,"WOS:000316638000003",797
"7079",7079,"smithsonian trop res inst"," 08430","panama",8.9666667,-79.5333333,6515,3,"Smithsonian Trop Res Inst, Panama City 084303092, Panama.","smithsonian trop res inst",NA,"H-5918-2013","0000-0003-3931-5766","WOS:000316638000003",797
"7080",7080,"univ nottingham","le12 5rd","england",52.7692871,-1.2233495,7080,5,"Univ Nottingham, Sch Biosci, Loughborough LE12 5RD, Leics, England.","sch biosci","univ nottingham, sch biosci, sutton bonington campus, loughborough le12 5rd, leics, england.",NA,NA,"WOS:000316638000003",797
"7081",7081,"smithsonian trop res inst"," 08430","panama",8.9666667,-79.5333333,207,4,"Smithsonian Trop Res Inst, Panama City 084303092, Panama.","smithsonian trop res inst",NA,"E-5940-2011","0000-0002-6585-0722","WOS:000316638000003",797
"7082",7082,"univ nottingham","le12 5rd","england",52.7692871,-1.2233495,8245,1,"Univ Nottingham, Sch Biosci, Loughborough LE12 5RD, Leics, England.","sch biosci",NA,NA,NA,"WOS:000316638000003",797
"7083",7083,"cnr","50019","italy",43.8082,11.1764,7096,6,"CNR, Sez Firenze, Ist Genet Vegetale, I-50019 Florence, Italy.","sez firenze",NA,NA,NA,"WOS:000316325500006",798
"7084",7084,"univ bordeaux","33610","france",44.7667,-0.6333,7084,3,"Univ Bordeaux, INRA, BIOGECO UMR1202, F-33610 Cestas, France.","inra",NA,NA,NA,"WOS:000316325500006",798
"7085",7085,"univ michigan","48109","usa",42.266638,-83.849042,826,2,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000316325500006",798
"7086",7086,"inra umr 0745 ecofog ecol forets guyane"," 97387","french guiana",5.15,-52.65,7086,7,"INRA UMR 0745 EcoFoG Ecol Forets Guyane, Kourou 97387, French Guiana.",NA,NA,NA,NA,"WOS:000316325500006",798
"7087",7087,"inst nacl de pesquisas da amazonia","69083000","brazil",-3.10194,-60.025,2323,11,"Inst Nacl de Pesquisas da Amazonia, Lab Genet & Biol Reprod Plantas, BR-69083000 Manaus, Amazonas, Brazil.","inst nacl de pesquisas da amazonia",NA,"C-5392-2013","0000-0002-0850-5578","WOS:000316325500006",798
"7088",7088,"univ bordeaux","33610","france",44.7667,-0.6333,7088,5,"Univ Bordeaux, INRA, BIOGECO UMR1202, F-33610 Cestas, France.","inra",NA,NA,NA,"WOS:000316325500006",798
"7089",7089,"inst nacl de pesquisas da amazonia","69083000","brazil",-3.10194,-60.025,2326,10,"Inst Nacl de Pesquisas da Amazonia, Lab Genet & Biol Reprod Plantas, BR-69083000 Manaus, Amazonas, Brazil.","inst nacl de pesquisas da amazonia",NA,NA,NA,"WOS:000316325500006",798
"7090",7090,"inra umr 0745 ecofog ecol forets guyane"," 97387","french guiana",5.15,-52.65,7090,1,"INRA UMR 0745 EcoFoG Ecol Forets Guyane, Kourou 97387, French Guiana.",NA,"inra umr 0745 ecofog ecol forets guyane, campus agron,bp709, kourou 97387, french guiana.","C-3119-2009",NA,"WOS:000316325500006",798
"7091",7091,"inra umr 0745 ecofog ecol forets guyane"," 97387","french guiana",5.15,-52.65,7107,12,"INRA UMR 0745 EcoFoG Ecol Forets Guyane, Kourou 97387, French Guiana.",NA,NA,NA,NA,"WOS:000316325500006",798
"7092",7092,"inra umr 0745 ecofog ecol forets guyane"," 97387","french guiana",5.15,-52.65,7108,8,"INRA UMR 0745 EcoFoG Ecol Forets Guyane, Kourou 97387, French Guiana.",NA,NA,NA,NA,"WOS:000316325500006",798
"7093",7093,"p univ catolica ecuador",NA,"ecuador",-0.22985,-78.52495,3530,9,"P Univ Catolica Ecuador, Escuela Ciencias Biol, Lab Ecol Plantas, Quito, Ecuador.","escuela ciencias biol",NA,NA,NA,"WOS:000316325500006",798
"7094",7094,"cnr","50019","italy",43.8082,11.1764,7094,4,"CNR, Sez Firenze, Ist Genet Vegetale, I-50019 Florence, Italy.","sez firenze",NA,"K-9731-2014","0000-0001-9921-7872","WOS:000316325500006",798
"7095",7095,"univ oxford","ox1 3rb","england",51.75,-1.25,7095,5,"Univ Oxford, Dept Plant Sci, Oxford OX1 3RB, England.","dept plant sci",NA,NA,NA,"WOS:000316325500007",799
"7096",7096,"cnr","50019","italy",43.8082,11.1764,7096,4,"CNR, Ist Genet Vegetale, I-50019 Florence, Italy.","ist genet vegetale",NA,NA,NA,"WOS:000316325500007",799
"7097",7097,"univ michigan","48109","usa",42.266638,-83.849042,826,2,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000316325500007",799
"7098",7098,"univ oxford","ox1 3rb","england",51.75,-1.25,7098,1,"Univ Oxford, Dept Plant Sci, Oxford OX1 3RB, England.","dept plant sci","univ western sydney, hawkesbury inst environm, locked bag 1797, penrith, nsw 2751, australia.",NA,"0000-0003-0988-4351","WOS:000316325500007",799
"7099",7099,"cnr","50019","italy",43.8082,11.1764,7094,3,"CNR, Ist Genet Vegetale, I-50019 Florence, Italy.","ist genet vegetale",NA,"K-9731-2014","0000-0001-9921-7872","WOS:000316325500007",799
"7100",7100,"cnr","50019","italy",43.8082,11.1764,7096,8,"CNR, Ist Genet Vegetale, Sez Firenze, I-50019 Florence, Italy.","ist genet vegetale",NA,NA,NA,"WOS:000316325500008",800
"7101",7101,"inra umr biogeco 69","33312","france",44.733333,-0.683333,7084,3,"INRA UMR BIOGECO 69, F-33312 Cestas, France.",NA,NA,NA,NA,"WOS:000316325500008",800
"7102",7102,"inra umr ecofog","97387","france",46,2,7102,7,"INRA UMR ECOFOG, F-97387 Kourou, France.",NA,NA,NA,NA,"WOS:000316325500008",800
"7103",7103,"univ michigan","48109","usa",42.266638,-83.849042,826,2,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.","dept ecol & evolutionary biol",NA,NA,NA,"WOS:000316325500008",800
"7104",7104,"inst nacl de pesquisas da amazonia","69083000","brazil",-3.10194,-60.025,2323,11,"Inst Nacl de Pesquisas da Amazonia, Lab Genet & Biol Reprod Plantas, BR-69083000 Manaus, Amazonas, Brazil.","inst nacl de pesquisas da amazonia",NA,"C-5392-2013","0000-0002-0850-5578","WOS:000316325500008",800
"7105",7105,"inst nacl de pesquisas da amazonia","69083000","brazil",-3.10194,-60.025,2326,10,"Inst Nacl de Pesquisas da Amazonia, Lab Genet & Biol Reprod Plantas, BR-69083000 Manaus, Amazonas, Brazil.","inst nacl de pesquisas da amazonia",NA,NA,NA,"WOS:000316325500008",800
"7106",7106,"inra umr ecofog","97387","france",46,2,7090,1,"INRA UMR ECOFOG, F-97387 Kourou, France.",NA,"inra umr 0745 ecofog ecol forets guyane, campus agron,bp709, kourou 97387, french guiana.","C-3119-2009",NA,"WOS:000316325500008",800
"7107",7107,"inra umr ecofog","97387","france",46,2,7107,12,"INRA UMR ECOFOG, F-97387 Kourou, France.",NA,NA,NA,NA,"WOS:000316325500008",800
"7108",7108,"inra umr ecofog","97387","france",46,2,7108,6,"INRA UMR ECOFOG, F-97387 Kourou, France.",NA,NA,NA,NA,"WOS:000316325500008",800
"7109",7109,"inra umr ecofog","97387","france",46,2,7109,5,"INRA UMR ECOFOG, F-97387 Kourou, France.",NA,NA,NA,NA,"WOS:000316325500008",800
"7110",7110,"p univ catolica ecuador","encia","ecuador",-0.22985,-78.52495,3530,9,"P Univ Catolica Ecuador, Lab Ecol Plantas, Escuela Ciencias Biol, Quito, Ecuador.","lab ecol plantas",NA,NA,NA,"WOS:000316325500008",800
"7111",7111,"cnr","50019","italy",43.8082,11.1764,7094,4,"CNR, Ist Genet Vegetale, Sez Firenze, I-50019 Florence, Italy.","ist genet vegetale",NA,"K-9731-2014","0000-0001-9921-7872","WOS:000316325500008",800
"7112",7112,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,5547,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,"0000-0002-2731-0362","WOS:000316325500009",801
"7113",7113,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,826,4,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000316325500009",801
"7114",7114,"csiro ecosyst sci",NA,"australia",-17.26864,145.47522,7114,3,"CSIRO Ecosyst Sci, Atherton, Qld 4883, Australia.",NA,NA,"A-3189-2011","0000-0003-1948-5098","WOS:000316325500009",801
"7115",7115,"oregon state univ","97331","usa",44.639931,-123.275969,949,1,"Oregon State Univ, Dept Bot & Plant Pathol, Corvallis, OR 97331 USA.","dept bot & plant pathol","oregon state univ, dept bot & plant pathol, 2082 cordley hall, corvallis, or 97331 usa.",NA,NA,"WOS:000316325500009",801
"7116",7116,"boston univ","02215","usa",42.370567,-71.026964,4957,2,"Boston Univ, Dept Biol, Boston, MA 02215 USA.","dept biol",NA,NA,NA,"WOS:000317964900010",802
"7117",7117,"boston univ","02215","usa",42.370567,-71.026964,7117,1,"Boston Univ, Dept Biol, Boston, MA 02215 USA.","dept biol","smithsonian trop res inst, apartado postal 0843-03092, balboa, panama.",NA,NA,"WOS:000317964900010",802
"7118",7118,"virginia commonwealth univ","23284","usa",37.626617,-77.492834,4958,3,"Virginia Commonwealth Univ, Dept Biol, Richmond, VA 23284 USA.","dept biol",NA,"I-1573-2013","0000-0003-2481-9988","WOS:000317964900010",802
"7119",7119,"boston univ","02215","usa",42.370567,-71.026964,815,4,"Boston Univ, Dept Biol, Boston, MA 02215 USA.","dept biol",NA,NA,"0000-0002-7804-800X","WOS:000317964900010",802
"7120",7120,"mcgill univ"," h3a 1b1","canada",60,-95,7120,3,"McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada.","dept biol",NA,NA,NA,"WOS:000317964900018",803
"7121",7121,"mcgill univ"," h3a 1b1","canada",60,-95,3592,2,"McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada.","dept biol",NA,NA,NA,"WOS:000317964900018",803
"7122",7122,"mcgill univ"," h3a 1b1","canada",60,-95,7122,1,"McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada.","dept biol","agroparistech engref, 19 ave maine, f-75015 paris, france.",NA,NA,"WOS:000317964900018",803
"7123",7123,"univ ulm","89069","germany",48.4,10,7123,1,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol","univ ulm, inst expt ecol, albert einstein allee 11, d-89069 ulm, germany.",NA,NA,"WOS:000313663700016",804
"7124",7124,"univ ulm","89069","germany",48.4,10,8355,2,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol",NA,NA,NA,"WOS:000313663700016",804
"7125",7125,"univ ulm","89069","germany",48.4,10,4485,3,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol",NA,NA,NA,"WOS:000313663700016",804
"7126",7126,"univ los andes",NA,"colombia",4.60971,-74.08175,3123,6,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,NA,NA,NA,"WOS:000318843900009",805
"7127",7127,"univ los andes",NA,"colombia",4.60971,-74.08175,7127,5,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,NA,NA,NA,"WOS:000318843900009",805
"7128",7128,"univ los andes",NA,"colombia",4.60971,-74.08175,3127,3,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,NA,"G-6365-2012","0000-0003-3153-6898","WOS:000318843900009",805
"7129",7129,"univ los andes",NA,"colombia",4.60971,-74.08175,3129,1,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,"univ los andes, dept biol sci, carrera 1 18a-10, bogota, colombia.",NA,"0000-0002-3967-5991","WOS:000318843900009",805
"7130",7130,"univ los andes",NA,"colombia",4.60971,-74.08175,7130,2,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,NA,NA,"0000-0002-5518-5933","WOS:000318843900009",805
"7131",7131,"univ los andes",NA,"colombia",4.60971,-74.08175,7131,7,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,NA,NA,"0000-0001-9016-1040","WOS:000318843900009",805
"7132",7132,"univ los andes",NA,"colombia",4.60971,-74.08175,4840,4,"Univ Los Andes, Dept Biol Sci, Bogota, Colombia.",NA,NA,NA,"0000-0002-8575-7170","WOS:000318843900009",805
"7133",7133,"univ utah","84112","usa",40.756095,-111.900719,4426,1,"Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","dept biol","univ utah, dept biol, 257s 1400e, salt lake city, ut 84112 usa.",NA,NA,"WOS:000315643900004",806
"7134",7134,"univ utah","84112","usa",40.756095,-111.900719,2290,2,"Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","dept biol",NA,NA,NA,"WOS:000315643900004",806
"7135",7135,"univ utah","84112","usa",40.756095,-111.900719,2292,3,"Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","dept biol",NA,NA,NA,"WOS:000315643900004",806
"7136",7136,"univ ulm","89069","germany",48.4,10,7136,1,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol","univ ulm, inst expt ecol, d-89069 ulm, germany.",NA,NA,"WOS:000316002800014",807
"7137",7137,"univ giessen","35390","germany",50.5848,8.6742,7137,2,"Univ Giessen, Mammalian Ecol Grp, Dept Anim Ecol & Syst, D-35390 Giessen, Germany.","mammalian ecol grp",NA,"I-8644-2018","0000-0001-8766-0607","WOS:000316002800014",807
"7138",7138,"univ ulm","89069","germany",48.4,10,4485,4,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol",NA,NA,NA,"WOS:000316002800014",807
"7139",7139,"univ ulm","89069","germany",48.4,10,785,3,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol",NA,NA,NA,"WOS:000316002800014",807
"7140",7140,"inst invest recursos cineget csic uclm jcclm"," 13005","spain",38.9833,-3.9333,6081,1,"Inst Invest Recursos Cineget CSIC UCLM JCCLM, Ciudad Real 13005, Spain.","inst invest recursos cineget csic uclm jcclm","smithsonian trop res inst, apartado 0843-03092, balboa, ancon, panama.",NA,NA,"WOS:000315290100019",808
"7141",7141,"univ missouri","65211","usa",38.894165,-92.274145,7141,5,"Univ Missouri, Div Biol Sci, Columbia, MO 65211 USA.","div biol sci",NA,NA,NA,"WOS:000315290100019",808
"7142",7142,"biota"," 28011","spain",40.4259,-3.6854,7142,3,"BIOTA, Madrid 28011, Spain.",NA,NA,NA,NA,"WOS:000315290100019",808
"7143",7143,"inst invest recursos cineget csic uclm jcclm"," 13005","spain",38.9833,-3.9333,7143,6,"Inst Invest Recursos Cineget CSIC UCLM JCCLM, Ciudad Real 13005, Spain.","inst invest recursos cineget csic uclm jcclm",NA,NA,NA,"WOS:000315290100019",808
"7144",7144,"univ missouri","65211","usa",38.894165,-92.274145,7144,4,"Univ Missouri, Dept Fisheries & Wildlife Sci, Columbia, MO 65211 USA.","dept fisheries & wildlife sci",NA,NA,NA,"WOS:000315290100019",808
"7145",7145,"univ missouri","65211","usa",38.894165,-92.274145,7145,2,"Univ Missouri, Div Biol Sci, Columbia, MO 65211 USA.","div biol sci",NA,NA,NA,"WOS:000315290100019",808
"7146",7146,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,6529,2,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000314524900001",809
"7147",7147,"suny stony brook","11794","usa",40.905957,-73.127374,5339,1,"SUNY Stony Brook, Stony Brook, NY 11794 USA.",NA,"suny stony brook, stony brook, ny 11794 usa.",NA,NA,"WOS:000314524900001",809
"7148",7148,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,7148,5,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000317923300024",810
"7149",7149,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,2353,3,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000317923300024",810
"7150",7150,"csiro ecosyst sci",NA,"australia",-35.28346,149.12807,7150,2,"CSIRO Ecosyst Sci, Black Mt Labs, Canberra, ACT 2601, Australia.","black mt labs",NA,"C-1490-2009","0000-0001-7884-2388","WOS:000317923300024",810
"7151",7151,"aarhus univ","8000","denmark",56.1567,10.2108,7151,1,"Aarhus Univ, Dept Biosci, Ecoinformat & Biodivers Grp, DK-8000 Aarhus C, Denmark.","dept biosci","aarhus univ, dept biosci, ecoinformat & biodivers grp, dk-8000 aarhus c, denmark.","M-8948-2018","0000-0002-8157-8730","WOS:000317923300024",810
